credit_limit_mad,gender,education_level,marital_status,age,payment_status_month_1,payment_status_month_2,payment_status_month_3,payment_status_month_4,payment_status_month_5,payment_status_month_6,bill_amount_month_1,bill_amount_month_2,bill_amount_month_3,bill_amount_month_4,bill_amount_month_5,bill_amount_month_6,payment_amount_month_1,payment_amount_month_2,payment_amount_month_3,payment_amount_month_4,payment_amount_month_5,payment_amount_month_6,target
70700.0,1,2,1,21,0,0,1,1,2,3,22312,22778,23201,19277,16804,17929,4507,4142,5218,1938,3662,4928,0
6650.0,0,3,1,32,-1,-1,-2,-1,-2,-1,1758,1546,1522,1373,1440,1321,179,289,260,305,293,247,0
182350.0,0,1,2,28,-1,-1,0,0,-1,0,74823,61667,50632,47522,40951,39978,25200,21754,27650,11354,20602,13981,0
45850.0,0,2,2,32,0,1,2,1,1,2,18424,14868,13834,13167,13907,11967,8391,12839,11476,7720,6160,4742,0
95200.0,1,1,2,44,0,0,1,1,2,3,7074,7367,6783,7102,5702,5988,1167,2079,1607,1809,1821,1788,0
15750.0,1,3,1,48,1,2,3,3,2,1,8742,9507,8245,7892,6884,6214,367,441,386,329,184,271,0
11200.0,0,1,2,36,0,0,0,0,1,0,5595,4581,5016,4106,4496,4711,939,355,476,628,764,575,0
86100.0,0,1,1,24,-1,-2,-2,-2,-1,-1,15036,14957,15268,13374,11714,9626,481,645,262,558,398,232,0
26600.0,0,3,2,31,0,1,1,2,2,3,20558,20209,20261,18592,15772,16919,219,334,288,528,223,497,0
14000.0,1,1,2,28,0,1,2,1,2,2,5016,5329,5333,5476,5968,4962,427,1026,1006,608,844,830,1
25200.0,0,2,1,36,-1,0,1,2,1,1,6340,6719,5716,5912,6400,6643,2796,1913,1223,2230,2576,3073,0
17150.0,1,4,1,31,0,-1,-1,0,1,2,4123,3709,3187,3502,3648,3592,271,200,148,218,181,145,1
30450.0,1,2,1,43,-1,-1,0,-1,0,1,9658,10250,11016,9268,7642,6379,1986,2291,1502,1352,1712,615,0
73150.0,0,1,2,27,0,-1,-1,0,1,1,23052,21122,17059,15158,12754,11624,1579,1835,1893,1448,756,564,0
23800.0,0,1,1,55,-1,-2,-1,-1,0,0,7395,7018,7091,6720,5800,5962,1643,1450,1824,1298,1200,1438,0
3500.0,0,3,2,21,-2,-1,0,1,2,2,823,819,738,658,614,530,253,291,228,121,171,106,0
10850.0,1,2,2,38,2,1,0,1,0,-1,4251,3980,3476,2874,2942,2521,921,1182,1088,965,708,334,0
17500.0,1,2,2,21,0,1,0,-1,0,0,15247,15188,13567,12107,12462,11333,1522,2591,3562,3476,1401,1330,0
20300.0,1,3,2,45,0,-1,0,-1,-1,-1,10823,10254,8917,8029,6865,5802,1242,1204,1243,1166,468,822,0
3500.0,1,2,2,35,-2,-2,-2,-1,-1,-2,1040,972,792,713,749,818,14,18,10,12,5,9,0
15050.0,0,3,2,37,-1,-1,-2,-2,-1,-2,3139,2777,2423,2626,2139,1753,475,358,309,436,350,190,0
21350.0,1,1,3,27,0,1,1,0,0,0,6565,5945,5677,5568,4830,3973,460,350,686,532,252,539,0
11900.0,1,2,2,45,4,5,4,5,6,5,11862,10799,9185,9352,10106,10367,4201,1881,3254,2461,3177,4478,1
22400.0,0,2,2,41,1,2,1,0,-1,-1,10386,8452,7219,5959,5972,6341,2892,1597,2628,1471,1477,1359,0
73500.0,1,1,2,30,-1,-1,-1,-1,0,-1,24012,23188,23347,20064,21999,23520,2017,3073,4644,2533,3300,4199,0
14000.0,1,1,2,35,0,1,1,1,1,2,6348,6636,6089,5195,4510,4640,290,230,338,202,257,212,1
4550.0,1,2,2,27,0,1,0,1,2,3,1904,1740,1414,1464,1581,1576,719,786,370,313,317,579,0
158900.0,1,2,2,26,0,1,0,1,0,-1,113722,120721,123775,104441,104532,94597,931,995,867,626,342,665,0
13300.0,1,2,1,29,-1,0,-1,-1,0,0,1792,1883,2056,2170,2163,2325,332,335,348,411,141,346,0
18200.0,1,3,1,32,0,0,0,1,0,0,1671,1469,1384,1171,1136,1106,563,409,303,253,220,240,0
23800.0,0,2,1,35,0,-1,-2,-2,-2,-2,9872,10637,10338,10233,10965,10703,1251,2014,1785,2910,2864,3182,0
6650.0,0,3,1,35,4,4,5,6,5,6,3532,3164,3302,2924,2972,3246,769,591,789,848,517,762,0
28700.0,1,2,1,27,1,1,0,0,0,-1,4433,4452,4320,3962,3790,3883,858,1335,1280,1100,1322,1226,0
14700.0,0,1,2,42,-1,-1,-2,-1,-2,-2,5378,5256,4541,4546,4775,3949,1675,1629,683,999,1393,931,0
28350.0,0,2,2,45,-1,0,-1,-1,-2,-2,361,331,274,231,187,160,26,42,20,21,9,13,0
37800.0,1,2,2,43,0,0,-1,-2,-1,-1,9520,9649,8281,7943,7631,7589,2052,2533,1872,3187,2400,2777,0
67200.0,1,3,1,41,0,1,1,2,1,2,7498,7975,8292,8617,6906,6481,1035,1422,1807,2188,934,1036,0
112000.0,1,1,1,21,0,-1,-2,-2,-2,-1,62175,67208,69606,57120,48978,50149,7941,7154,7404,5491,5983,6365,0
18900.0,1,2,1,26,0,1,2,3,4,4,5054,5371,4331,4382,4465,4252,1215,1135,389,1097,1191,799,0
13650.0,0,1,1,21,2,2,2,2,1,2,7872,8531,7613,6500,6520,6893,570,1173,1068,636,916,383,1
7350.0,0,1,1,21,0,-1,0,-1,-2,-1,1825,1836,1879,1700,1719,1519,1091,1311,1298,466,1105,769,0
38150.0,0,2,2,46,1,1,0,-1,-2,-1,17155,14786,15712,13993,11847,11795,10608,13439,15359,13163,10041,11456,0
23100.0,1,1,1,51,-1,0,1,1,1,1,12245,11256,9250,9028,8743,8262,2484,1622,2935,2227,2620,1949,0
19600.0,1,2,1,35,-1,-1,0,0,1,2,4027,4274,4468,4238,3566,3885,894,2037,1382,1425,792,1505,0
7350.0,0,3,2,39,-1,-1,-1,-2,-2,-2,3848,3276,2633,2452,2221,2369,580,247,223,442,209,179,0
12600.0,1,4,1,32,1,1,2,2,3,2,2645,2768,2590,2518,2760,2842,110,98,131,61,137,104,1
39900.0,1,1,2,46,0,1,2,2,1,2,20628,17536,16018,17126,16979,18042,2703,3747,2636,2115,2063,5686,0
53200.0,1,3,1,38,-1,-2,-2,-2,-2,-1,23235,23878,25106,23634,24415,23454,11270,17309,8244,19777,15610,10563,0
28700.0,1,4,1,30,0,1,0,-1,-2,-2,3682,3085,2905,2772,2927,2391,245,104,158,209,253,98,0
24500.0,0,1,1,40,-1,0,-1,0,0,1,9224,10034,9711,8803,7400,6090,5967,6314,8239,6105,4714,2222,0
72800.0,1,2,1,33,0,1,2,2,3,3,40035,41624,38060,35709,34970,38163,7520,6368,7549,3096,7009,3047,0
50050.0,1,4,1,37,0,0,0,1,0,1,22926,18380,18879,18859,19371,17377,12516,6977,9484,5692,7755,8490,1
49700.0,1,1,1,41,5,6,6,6,6,6,1850,1848,1627,1705,1432,1396,503,199,195,397,293,309,0
11200.0,1,4,1,70,-1,-1,0,-1,-2,-2,6130,6589,6685,5445,5669,4979,1483,1292,3241,1810,1895,1945,0
169050.0,1,2,2,51,8,8,8,8,8,7,37083,38491,36777,32364,31915,30055,17514,8651,10498,15328,9962,5965,0
93450.0,1,1,1,36,-1,-1,0,1,2,1,29118,29726,30303,24994,21666,22917,19039,9065,12595,14053,14684,11949,0
33600.0,0,2,3,26,2,1,1,2,2,2,20179,18080,14992,12274,11318,11160,11700,7004,7873,7245,5893,6122,0
12600.0,1,1,2,21,2,2,1,0,0,0,6992,5729,5516,5226,4608,3876,2186,2006,1333,1124,1130,579,1
10150.0,1,1,2,47,-1,-2,-2,-2,-1,0,4941,5200,4551,4585,4031,3334,124,102,169,68,142,79,0
33950.0,1,2,1,45,-1,-1,-2,-2,-1,-2,10659,10558,10254,9470,8167,7254,2247,3364,4882,2913,3362,2280,0
29400.0,0,2,1,29,-1,-1,-2,-1,-2,-1,9648,8858,8711,7212,5948,6178,2989,1168,1800,842,1967,2058,0
18550.0,0,2,2,34,0,0,0,-1,-2,-2,3579,3216,3072,2805,2986,2455,1100,714,487,444,1318,662,0
8750.0,0,1,1,37,0,0,0,-1,0,-1,4714,4074,3801,3109,3153,2927,1386,917,652,588,628,562,0
31850.0,1,3,2,40,0,0,-1,0,1,0,13680,13311,14321,13458,11676,12574,7691,5277,9878,8886,10695,5015,0
19950.0,1,2,2,50,0,-1,0,-1,0,0,3408,3706,3536,3669,3178,3438,1819,1792,1761,1755,1171,1430,0
5950.0,0,3,2,23,1,0,-1,-2,-2,-1,3447,3378,3377,3420,3586,3772,1010,620,921,812,443,448,0
23100.0,1,3,1,41,1,2,1,1,2,3,10249,11124,10532,11098,8897,8863,2033,2007,1756,2412,1079,2135,0
53550.0,1,1,2,37,-2,-2,-2,-1,-2,-1,7068,6489,5737,4709,4314,3533,722,793,704,279,665,410,0
31500.0,1,1,2,30,1,1,2,2,3,4,17550,14694,15815,16347,16980,14095,6325,3730,7080,2899,4634,3869,0
17150.0,1,4,1,42,0,1,2,2,3,4,2919,3200,3368,3480,2892,2580,620,710,579,791,656,299,0
107450.0,1,3,1,34,4,3,4,3,3,3,39068,41269,34402,34030,29562,26056,8741,7527,4642,3798,6164,5258,0
11900.0,1,1,2,34,-1,0,1,2,3,3,8516,6964,6318,5941,4843,4362,499,505,473,442,271,503,0
32200.0,0,2,2,38,-1,-2,-2,-2,-2,-2,8695,9501,9530,7674,7982,6796,3506,2144,2854,3891,3560,2427,0
14350.0,1,1,2,31,0,-1,-1,-1,0,-1,5740,5214,5618,5493,5544,5862,278,560,392,271,432,432,0
24850.0,1,1,2,41,0,-1,0,0,-1,0,20677,21236,19650,19910,19644,16984,18991,19935,11700,6603,10678,12226,0
15750.0,1,2,1,31,-1,-2,-2,-2,-2,-1,2809,2492,2347,2352,2111,2062,580,457,566,727,533,640,0
72450.0,1,1,2,51,-1,-2,-2,-2,-1,0,12856,11685,9921,10076,10594,9717,7980,4956,3882,3197,3955,5500,0
30450.0,1,4,1,37,-1,0,-1,-1,-2,-2,9085,7690,7127,6890,7191,6576,137,159,116,140,83,120,0
28700.0,0,3,1,29,-1,0,1,2,1,2,8829,7671,8250,7576,6307,5875,797,844,440,749,731,533,0
16450.0,1,2,1,38,1,1,1,1,2,1,9047,7306,7238,6701,6069,5375,741,1506,1685,691,1315,750,0
19950.0,0,1,2,44,-1,-2,-1,0,-1,0,3710,3860,3305,3629,3145,2738,793,697,789,653,819,379,0
43750.0,0,1,2,21,1,1,0,-1,-2,-2,21840,23639,20702,20920,17936,19197,3773,3697,3128,5660,2361,5221,1
44450.0,1,2,3,47,0,1,0,-1,-1,0,28829,25305,23796,20741,19052,18247,9302,5731,7176,3920,2596,5975,1
28700.0,1,2,2,38,1,0,-1,-1,-2,-2,14162,15444,13438,12454,11317,11086,7384,7475,3734,4463,3229,5060,0
44450.0,0,1,2,35,2,1,0,0,0,1,17244,18804,15955,16673,13579,14237,4325,2157,4086,2201,2652,2031,0
80150.0,1,2,1,29,-2,-2,-1,-2,-1,0,71661,76384,69078,71796,73913,76663,20822,31440,43818,25637,45609,31566,0
38850.0,1,2,3,38,0,0,-1,-1,0,0,10811,11387,10465,10833,10531,9888,1971,3127,2371,3442,2607,3032,0
4200.0,0,4,1,27,0,0,0,0,-1,0,3154,3152,2801,2835,3005,2651,453,442,399,328,585,440,0
28350.0,1,4,2,21,0,-1,0,0,0,-1,12822,12956,13283,11078,10575,8637,1413,1373,1603,1414,2253,1709,0
139650.0,1,2,2,28,0,0,-1,0,1,1,25813,23999,21817,21958,17683,16282,4057,5170,3990,5968,2249,3013,0
55300.0,1,2,2,32,1,0,0,0,0,-1,13078,10879,11498,10176,10806,9723,3038,5011,4657,4608,5455,3676,0
23100.0,0,1,1,41,-2,-2,-2,-2,-2,-2,4460,4876,4542,3880,3818,3263,644,330,490,199,504,432,0
45150.0,0,1,2,33,3,4,4,3,3,2,11950,11503,10220,8938,8737,7813,702,1267,1302,1270,644,1215,1
17500.0,1,3,1,24,0,1,2,2,2,1,6860,5665,6229,5419,4911,4191,1795,1968,1968,874,1612,895,0
38150.0,1,2,2,29,1,0,0,1,0,0,4493,3708,3586,3375,3685,3401,1929,1708,973,1643,1371,1684,1
45150.0,0,1,1,35,0,0,1,1,0,-1,5139,5467,5479,4535,3930,4290,105,142,190,101,68,91,0
88550.0,1,2,1,41,-1,0,0,-1,-1,-2,14192,12674,12433,10536,10665,11547,768,1000,545,589,1219,1076,0
5250.0,0,4,2,42,1,1,2,2,3,4,3612,3965,3421,2867,2333,2144,1924,1497,2422,1822,1464,727,1
8050.0,1,1,2,22,2,2,3,3,4,4,3190,2801,2448,2031,1939,2003,499,386,601,372,393,470,1
16100.0,0,1,2,35,-1,0,1,2,2,2,1841,1511,1578,1607,1423,1518,396,383,489,685,334,813,1
44100.0,1,4,1,42,4,4,5,4,4,5,16350,17906,17723,16440,16409,14459,1515,2980,1419,3551,1673,2396,0
57050.0,0,2,1,27,-1,-1,0,-1,0,-1,11788,9675,10173,10026,9506,8594,3683,1181,2665,1603,2958,2899,0
25200.0,0,2,2,52,0,1,2,3,2,3,2791,2907,2965,3106,2504,2590,421,390,274,451,438,573,0
3850.0,0,1,1,30,-1,-1,0,1,1,0,873,795,704,580,536,441,254,211,372,193,156,207,1
72450.0,0,3,1,44,0,-1,-2,-2,-2,-1,37136,33410,35748,38351,31141,30403,2866,3568,5473,3898,1713,4249,0
32900.0,1,3,1,41,-1,-2,-2,-2,-2,-2,11807,11461,12118,10406,10178,8212,3551,5407,5198,5102,4396,3760,0
34300.0,1,2,1,29,-2,-2,-2,-2,-2,-2,1660,1643,1749,1890,1522,1240,496,492,722,916,351,463,0
3500.0,0,1,1,35,1,1,1,0,0,1,189,176,158,132,138,139,34,21,42,28,21,21,1
86100.0,1,2,2,48,2,3,3,4,3,3,31139,32557,33535,30065,26608,27810,2064,3229,3598,2577,3173,3681,1
19600.0,1,1,2,30,0,-1,-1,0,0,-1,2887,3069,2502,2375,2535,2592,630,800,1117,714,1302,961,0
68950.0,1,1,1,37,0,1,2,2,2,3,35308,30745,26286,27201,22993,23787,7364,5837,2757,2879,4882,3058,0
47600.0,1,2,3,21,-1,0,1,1,0,-1,15871,14453,14829,15631,12852,12932,3814,3246,4456,2672,4059,3299,0
12950.0,0,1,2,38,2,1,0,0,-1,-2,2984,2542,2596,2819,2514,2197,548,461,511,322,737,478,1
33250.0,1,4,2,31,2,1,0,0,1,2,24077,21392,18383,17569,15820,17323,8870,6464,7771,4508,6202,7262,0
62300.0,1,1,2,40,2,1,1,2,1,2,33043,32608,29368,26087,28663,30234,14742,13919,18179,11361,12465,18737,1
4550.0,0,2,2,27,-1,-1,-1,-1,0,1,2126,1718,1792,1723,1440,1220,1088,1015,870,448,498,369,0
56000.0,1,1,1,38,0,1,2,1,0,0,45620,43502,37245,36918,37391,33774,5676,4311,4639,3022,3032,2050,1
7000.0,0,2,2,32,2,3,2,3,4,5,1450,1389,1344,1139,1238,1176,883,422,590,670,999,442,1
10500.0,1,1,2,21,-1,0,-1,0,0,0,1338,1465,1269,1380,1130,1060,51,115,80,62,42,93,0
8050.0,0,2,1,36,2,1,2,1,1,0,2624,2273,2368,2443,2374,2053,469,335,752,527,430,462,1
180250.0,1,3,2,47,0,-1,-1,-1,-2,-1,31375,31710,26104,28260,23448,19828,4025,1602,1711,2680,1567,2785,0
27650.0,1,4,2,25,0,1,0,0,-1,0,16661,14934,16201,16843,14232,12946,1065,850,1092,2270,825,1535,1
3850.0,1,2,1,29,0,-1,-1,-2,-2,-2,271,233,234,240,192,174,46,46,55,58,28,57,1
11900.0,0,1,2,47,2,3,4,3,4,3,5423,5063,4292,3622,3467,3122,977,504,823,545,657,502,0
12250.0,1,1,3,40,3,3,3,2,1,0,4901,5361,4599,4583,4096,3536,1618,1964,2128,1282,1306,928,0
25200.0,1,2,1,32,-2,-2,-2,-2,-2,-2,12838,13375,13447,11594,11943,11764,2357,2869,2879,2146,1848,2228,1
11900.0,1,1,2,38,-1,-1,0,1,1,1,737,661,622,501,499,490,145,205,98,82,149,98,0
5950.0,1,2,2,29,3,2,3,3,4,5,3273,3372,3466,3236,2975,2669,151,62,182,68,121,133,1
80850.0,1,4,2,58,3,4,3,4,5,5,10451,9198,9320,7471,6913,6875,9037,4782,5863,2774,3721,4153,0
21000.0,1,3,2,43,3,2,3,2,2,2,6318,6889,6351,5801,5234,5081,4260,5747,3524,1834,2234,3858,0
19600.0,0,3,1,51,6,7,8,8,7,8,5124,4100,4460,4379,4363,4378,862,352,656,760,778,626,0
100450.0,1,3,1,36,2,2,3,3,4,5,17532,14684,15497,15900,13834,13845,3647,1360,1521,1316,1791,1108,0
127750.0,1,2,3,23,-1,-1,0,-1,-1,-1,89413,95742,90616,98351,82555,86296,66934,63937,78889,74595,38688,65872,0
21350.0,0,3,1,40,0,0,1,0,1,2,4580,4997,4227,3534,3712,3168,887,1300,553,1076,887,342,0
8400.0,0,2,2,47,0,-1,0,-1,-2,-2,1470,1275,1059,862,768,659,434,366,161,218,122,106,0
23100.0,0,4,1,47,2,2,1,2,3,4,4231,3580,3442,2949,2821,2981,603,289,364,352,291,281,0
184450.0,1,1,2,21,1,0,0,1,0,1,100231,92400,74104,69462,58025,61477,34923,23196,47501,40900,21215,27944,0
10500.0,1,2,2,37,4,3,4,4,5,5,1351,1316,1312,1203,995,873,871,774,844,338,365,480,0
9100.0,1,1,1,21,-2,-2,-2,-2,-2,-2,3780,3035,2721,2428,2175,1777,1302,1490,805,814,1514,680,0
28350.0,1,1,2,30,-2,-1,-2,-2,-1,0,5588,4632,4335,4164,4296,4266,2883,1595,2926,2703,1642,1570,0
21350.0,1,2,2,40,3,3,4,3,4,5,12117,9854,10504,10444,9913,10664,1286,1234,798,1020,674,862,0
29750.0,0,2,2,47,2,2,3,2,1,0,23703,20948,22107,22970,22798,22867,5409,2504,4704,4411,2839,4114,0
28000.0,0,2,1,37,2,2,2,3,4,5,9312,9276,7800,8247,7332,7375,924,988,954,672,650,462,0
20300.0,1,2,1,24,3,2,2,2,3,2,1901,2045,1932,1821,1473,1182,147,164,157,122,112,98,1
14350.0,0,2,1,41,1,1,1,0,-1,-2,5388,5401,5797,5851,4722,4642,805,1761,1015,1753,1002,1773,0
16100.0,0,1,2,27,1,2,3,3,4,5,6312,6173,6102,5519,5087,5044,1707,931,1921,778,1156,1828,1
8400.0,1,2,3,32,-1,0,0,0,-1,0,4288,4567,3890,4204,3925,4243,1154,1681,1390,1433,1966,1783,0
18550.0,1,3,2,36,0,-1,-1,0,-1,0,12262,11872,12289,10275,8595,7481,14944,11386,6659,4303,4075,3650,0
20650.0,1,1,1,29,3,4,4,3,4,3,8186,7190,7473,6201,5184,4664,2669,2401,2729,1406,1098,2254,0
17150.0,1,2,1,41,-1,0,1,2,3,4,13686,13230,11954,10717,9870,10522,5831,10846,6930,8882,3184,4583,0
34300.0,1,2,2,42,0,0,0,1,1,2,19622,19450,18446,18122,18560,20049,1085,1409,589,855,660,1326,0
18900.0,1,3,2,44,-1,-2,-2,-2,-2,-1,3025,3108,2693,2728,2696,2591,1179,866,1208,783,999,817,0
26600.0,1,2,2,48,0,1,2,1,1,2,5999,5171,5157,4251,4636,3779,726,1488,636,683,1454,747,0
22400.0,1,1,2,34,-1,-2,-2,-2,-1,-2,10246,8548,8880,8761,8059,8444,1278,923,822,1170,786,615,1
24850.0,0,3,2,24,1,1,0,-1,-1,-1,8958,8732,7892,8254,8084,7003,298,571,216,545,422,453,0
8750.0,1,3,1,25,3,3,2,1,1,0,5948,4930,5211,4941,4158,3568,258,263,387,328,382,180,0
9450.0,1,3,1,51,4,3,2,2,3,2,2346,2337,2033,1639,1486,1294,230,102,93,118,150,110,1
63000.0,0,2,2,50,0,-1,0,-1,-2,-1,33361,35918,34169,32540,31466,30722,14156,8247,7277,11191,18651,14326,1
31150.0,1,3,2,47,-1,-2,-2,-1,-1,0,11821,11668,9716,9339,8452,9279,2113,826,1254,835,690,861,1
9100.0,1,2,1,30,2,3,2,3,4,4,6584,5865,6035,5031,4125,4266,1661,1804,1346,1496,714,710,1
4550.0,0,2,1,51,-1,0,1,1,0,-1,254,253,242,231,226,198,126,130,68,56,103,95,0
51450.0,0,3,1,33,1,0,-1,-1,0,-1,19500,15794,15288,15272,13130,12034,1266,1168,2218,1226,1355,1254,0
41650.0,0,3,3,38,0,1,0,-1,-2,-2,18021,18918,20176,19499,17676,18748,2980,3296,2084,2316,3201,3855,0
15400.0,0,2,1,43,-1,0,1,0,1,1,4005,4303,4627,5017,4202,3381,2249,1423,2963,1784,1639,2068,0
24850.0,0,3,2,47,2,3,2,2,3,2,3326,3172,2672,2643,2814,2405,1000,1957,1005,870,1477,623,0
27300.0,1,1,1,40,-1,-2,-2,-2,-2,-2,26461,22096,22135,18800,15154,16132,2921,979,2107,2143,663,1062,1
10150.0,0,1,1,48,3,3,4,5,6,5,6520,6486,5694,5657,4957,4052,1390,1320,754,440,921,703,0
23100.0,1,2,2,35,-1,-1,-1,-1,-1,-1,5458,4789,4990,4521,4323,4549,1749,2070,970,1631,2066,790,0
21000.0,0,2,2,33,0,1,0,-1,0,0,12916,10438,10611,9153,7395,7058,5629,4728,2022,3592,3731,3446,1
9450.0,1,1,1,32,2,3,2,2,1,0,2486,2068,1813,1616,1485,1616,496,705,581,726,524,318,0
27650.0,0,2,1,24,-1,0,-1,-1,-2,-1,17348,15570,15286,13592,13791,11338,7614,6332,5661,4582,3348,4224,0
30100.0,1,1,2,21,4,5,4,3,3,4,15140,13404,10818,9065,7474,7574,258,394,150,149,261,282,1
8400.0,1,2,1,45,0,-1,-1,-2,-2,-1,4140,3698,3263,3289,3455,2777,1841,2512,1132,1811,2206,1405,0
50400.0,1,3,2,33,0,-1,-1,-1,0,0,27186,29453,24770,21478,21765,20303,493,583,313,217,460,248,0
13650.0,0,2,1,42,0,-1,-1,0,0,0,5013,5040,5142,4560,4860,4135,1823,4414,3369,3787,1748,3151,0
12600.0,1,2,2,41,-1,-1,-2,-2,-2,-2,876,741,593,596,608,535,158,306,147,196,187,189,1
45150.0,1,4,1,36,-1,-2,-2,-1,-2,-2,25226,26329,24358,24858,21510,20675,1421,1465,776,1677,1756,1588,0
43400.0,1,2,1,44,-1,-1,0,1,0,1,20724,21413,19633,16665,14525,15733,6222,4446,6083,4008,2421,6610,1
10850.0,0,3,1,45,-2,-2,-2,-2,-2,-1,1710,1499,1582,1328,1358,1133,1231,799,1028,615,924,798,0
34300.0,0,2,1,26,4,5,5,4,4,3,6483,5835,4887,4988,4652,4158,2647,1923,1390,2721,2836,1334,1
33950.0,1,4,2,49,-1,-1,-2,-2,-2,-1,24050,21661,18988,20298,21786,20112,3215,3603,2486,2804,3163,2607,0
16100.0,1,3,2,43,-1,-1,-2,-2,-2,-2,333,274,298,255,271,220,62,48,59,41,25,16,0
38850.0,1,2,1,27,2,2,2,3,4,3,13896,11204,8972,9200,8045,7813,2216,4473,1482,1990,1956,3042,0
4200.0,1,2,2,29,-1,0,1,0,-1,-1,912,758,607,539,546,467,151,168,158,81,169,62,1
13300.0,1,2,2,24,1,0,0,1,1,2,1997,1871,1641,1541,1678,1805,474,570,453,385,394,286,1
50050.0,0,2,1,41,3,4,3,3,2,2,13907,11699,9696,10380,10114,8419,715,459,1043,821,680,507,1
15050.0,1,2,2,33,-1,0,0,-1,-2,-2,6172,5227,4771,4604,4724,5167,4337,1605,3273,2956,1535,2125,0
8750.0,0,1,1,21,0,1,0,-1,-2,-1,5653,5260,5552,4508,4678,4635,2941,1700,3328,3833,3902,2646,1
3500.0,1,2,1,30,-1,0,0,0,1,0,1292,1386,1301,1241,1114,1113,331,870,721,334,460,292,0
58100.0,1,2,1,31,0,-1,-2,-2,-1,-2,24828,22646,23644,19628,20332,16758,4929,7362,5117,4675,2952,3208,1
12250.0,1,3,3,36,-1,0,-1,0,0,1,5648,4624,4684,3983,3591,3189,2188,1089,1421,980,794,899,1
5600.0,0,3,1,21,0,1,1,0,0,1,1091,905,740,621,676,638,378,196,180,349,356,288,0
31850.0,0,1,1,36,0,1,2,1,0,0,10526,10999,11449,12427,10942,11993,2825,2367,1319,3166,2999,1502,0
97300.0,0,1,2,49,0,0,-1,0,-1,-1,12450,13146,12597,11363,12358,12143,903,804,805,638,375,854,0
24500.0,0,1,2,37,-1,-2,-2,-2,-2,-1,10801,10801,10149,8528,8687,6955,4220,2186,3747,3904,3596,2324,0
3850.0,0,1,2,40,0,-1,-1,-1,0,0,1854,1769,1641,1611,1338,1275,561,913,543,973,468,392,0
11200.0,1,1,2,49,-1,0,0,1,1,0,10054,10751,10506,11061,11937,11619,3649,4440,2737,3556,4115,4749,0
56350.0,0,3,2,34,-1,-2,-2,-1,0,0,14808,13949,11724,10258,8908,9062,1269,1302,414,570,937,349,0
28000.0,0,4,1,34,3,3,4,3,4,4,14460,11910,10949,11573,12036,11677,740,384,469,502,803,802,0
7000.0,1,2,2,38,-2,-1,0,1,1,1,4769,4397,4767,4170,3963,3916,1438,709,881,587,814,1213,0
193903.49999999945,1,2,1,27,-1,0,1,0,-1,-2,54836,45189,42357,36110,34320,30233,6176,2386,2803,4375,1777,1233,1
13650.0,1,2,2,29,0,-1,-2,-1,-2,-2,7984,8167,7134,6601,6038,6298,761,1178,1013,1242,1006,699,0
18550.0,0,4,1,21,-1,0,1,2,1,0,9938,10926,8988,8821,7341,6926,1150,1126,1222,1404,598,447,0
17150.0,1,4,2,56,0,-1,-1,-2,-1,-2,11087,10276,9286,8822,8656,8876,2390,1158,2010,869,1380,869,0
51100.0,0,1,1,43,0,1,1,2,2,3,6640,7203,6839,6772,6290,6660,229,457,323,434,425,317,0
18550.0,0,1,2,26,0,-1,-2,-2,-2,-2,4492,4636,3922,3517,3137,2950,1099,1020,623,805,548,375,0
4200.0,1,1,2,44,1,0,1,1,0,0,1295,1328,1461,1393,1236,1248,625,496,572,616,488,309,1
4200.0,0,2,1,28,-1,0,-1,-1,0,-1,266,216,238,200,207,182,43,31,22,23,29,15,0
13300.0,1,2,1,36,1,1,0,1,2,3,8409,7332,7381,6276,6885,6099,1546,969,1258,1385,2267,1707,0
27650.0,1,1,1,36,0,0,0,1,0,-1,20321,18116,14871,15234,13408,13452,8325,4600,3802,9022,8925,5674,0
14350.0,0,3,2,31,2,3,3,4,3,2,4613,4342,3623,3485,3132,2932,710,1048,1224,1073,379,738,1
39900.0,1,2,2,28,-1,-1,0,-1,0,-1,28199,28875,28381,27618,25277,21843,12004,10071,10456,14116,10485,10016,0
84350.0,0,4,1,46,1,2,3,2,2,2,55763,47506,51221,52810,45326,46195,6787,3827,6211,3536,6452,3245,0
7350.0,1,1,1,36,1,0,0,1,0,0,4170,4308,4638,4920,5302,5120,476,530,383,343,401,358,0
27650.0,1,1,1,50,0,-1,0,-1,0,0,2944,2758,2765,2586,2722,2226,1397,1197,764,1131,1783,1480,0
14700.0,1,1,2,25,0,1,0,-1,-1,-2,1521,1618,1587,1521,1564,1450,244,340,184,206,137,307,0
11550.0,1,1,1,31,1,1,2,3,4,3,4699,4433,3769,3223,3529,3108,1891,1451,1122,1115,852,901,1
14000.0,0,3,2,35,0,1,1,0,1,1,2647,2462,2586,2246,2240,2022,397,491,489,351,274,374,0
43400.0,1,1,2,45,-1,-1,0,0,-1,-1,24250,22130,19192,18897,19079,18324,13396,9262,11703,11568,10757,7287,0
24850.0,0,3,3,28,2,3,2,1,0,0,12845,10740,9849,10519,9690,9783,3442,1370,3252,2264,1367,2294,1
14350.0,1,1,2,40,-1,0,0,0,-1,-2,4065,4259,3869,3267,2966,2599,1582,1423,1458,1260,936,712,0
128800.0,1,1,1,38,-1,-2,-2,-2,-2,-2,22483,22196,19168,19572,20932,22744,17410,9162,15783,15739,13800,14465,0
